"ASSESSMENTYEAR","ECOREGION","GUILD","STOCKID","YEAR","METRIC","VALUE","valueMean","stockValue","guildValue","ecoValue"
2015,"Celtic Seas","pelagic","her-nirs",2000,"SSB",7275,15133.4909090909,0.480721866732665,0.562867953111761,0.787269032651307
2015,"Celtic Seas","pelagic","her-nirs",2001,"SSB",5625,15133.4909090909,0.371692164999483,0.63144881907037,0.863839021246024
2015,"Celtic Seas","pelagic","her-nirs",2002,"SSB",5754,15133.4909090909,0.380216305316805,0.712998707963547,0.918082869198479
2015,"Celtic Seas","pelagic","her-nirs",2003,"SSB",5438,15133.4909090909,0.359335465469723,0.677954400379445,0.945373845944313
2015,"Celtic Seas","pelagic","her-nirs",2004,"SSB",7689,15133.4909090909,0.508078410076627,0.667620457952509,0.945920445644717
2015,"Celtic Seas","pelagic","her-nirs",2005,"SSB",9127,15133.4909090909,0.603099447102273,0.731908773334361,0.869865270538246
2015,"Celtic Seas","pelagic","her-nirs",2006,"SSB",9578,15133.4909090909,0.632900898909343,0.812832987590179,0.827139445242792
2015,"Celtic Seas","pelagic","her-nirs",2007,"SSB",13377,15133.4909090909,0.883933527324105,0.93742783656294,0.7853354041054
2015,"Celtic Seas","pelagic","her-nirs",2008,"SSB",16413,15133.4909090909,1.08454817851316,1.04778535827006,0.839670497154565
2015,"Celtic Seas","pelagic","her-nirs",2009,"SSB",17452,15133.4909090909,1.15320385130151,1.10993960398952,0.854532462298821
2015,"Celtic Seas","pelagic","her-nirs",2010,"SSB",19438,15133.4909090909,1.28443596502399,1.18527090225729,0.909142820955791
2015,"Celtic Seas","pelagic","her-nirs",2011,"SSB",20135,15133.4909090909,1.33049275418037,1.21675916909145,1.05117101653633
2015,"Celtic Seas","pelagic","her-nirs",2012,"SSB",19602,15133.4909090909,1.2952728565902,1.22255628342749,1.00961059693526
2015,"Celtic Seas","pelagic","her-nirs",2013,"SSB",18820,15133.4909090909,1.24359938582938,1.12345296335966,0.966995371045884
2015,"Celtic Seas","pelagic","her-nirs",2014,"SSB",18854,15133.4909090909,1.24584605847116,1.06331318102527,0.937664040250329
2015,"Celtic Seas","pelagic","her-nirs",2015,"SSB",17633,15133.4909090909,1.1651640791886,0.871599509203678,0.985861723132856
2015,"Widely distributed and migratory stocks","pelagic","her-noss",1988,"SSB",2002000,4959500,0.403669724770642,1.36773716910282,0.98361663842044
2015,"Widely distributed and migratory stocks","pelagic","her-noss",1989,"SSB",3253000,4959500,0.655912894445005,1.3529941883725,0.965721910348128
2015,"Widely distributed and migratory stocks","pelagic","her-noss",1990,"SSB",3833000,4959500,0.77286016735558,1.28148128857119,0.904683740742636
2015,"Widely distributed and migratory stocks","pelagic","her-noss",1991,"SSB",3741000,4959500,0.754309910273213,1.22665304839595,0.892761750781259
2015,"Widely distributed and migratory stocks","pelagic","her-noss",1992,"SSB",3823000,4959500,0.770843835064019,1.08409135248156,0.858053632542496
2015,"Widely distributed and migratory stocks","pelagic","her-noss",1993,"SSB",3769000,4959500,0.759955640689586,1.00996258051742,0.818973783437682
2015,"Widely distributed and migratory stocks","pelagic","her-noss",1994,"SSB",3898000,4959500,0.785966327250731,0.910466856279392,0.741997065127589
2015,"Widely distributed and migratory stocks","pelagic","her-noss",1995,"SSB",3857000,4959500,0.777699364855328,0.814997850131794,0.680877641670797
2015,"Widely distributed and migratory stocks","pelagic","her-noss",1996,"SSB",4333000,4959500,0.873676781933663,0.805507679610624,0.68442580377438
2015,"Widely distributed and migratory stocks","pelagic","her-noss",1997,"SSB",5547000,4959500,1.11845952212925,0.844528200714909,0.711922488837256
2015,"Widely distributed and migratory stocks","pelagic","her-noss",1998,"SSB",6229000,4959500,1.25597338441375,0.851761148522504,0.769150511651382
2015,"Widely distributed and migratory stocks","pelagic","her-noss",1999,"SSB",6347000,4959500,1.27976610545418,0.865741106673108,0.818629982218759
2015,"Widely distributed and migratory stocks","pelagic","her-noss",2000,"SSB",5390000,4959500,1.08680310515173,0.776212906756232,0.759163318041858
2015,"Widely distributed and migratory stocks","pelagic","her-noss",2001,"SSB",4381000,4959500,0.883355176933159,0.639813964486951,0.721471001262681
2015,"Widely distributed and migratory stocks","pelagic","her-noss",2002,"SSB",3796000,4959500,0.765399737876802,0.609159740309493,0.743671669176489
2015,"Widely distributed and migratory stocks","pelagic","her-noss",2003,"SSB",4408000,4959500,0.888799274120375,0.661074056024119,0.870121098367582
2015,"Widely distributed and migratory stocks","pelagic","her-noss",2004,"SSB",5413000,4959500,1.09144066942232,0.800613421233452,0.947971353899842
2015,"Widely distributed and migratory stocks","pelagic","her-noss",2005,"SSB",5445000,4959500,1.09789293275532,0.863093639454038,0.95022585637525
2015,"Widely distributed and migratory stocks","pelagic","her-noss",2006,"SSB",5641000,4959500,1.13741304566993,0.865568746952922,0.955603809047139
2015,"Widely distributed and migratory stocks","pelagic","her-noss",2007,"SSB",6276000,4959500,1.26545014618409,0.901177235663723,0.941010866730312
2015,"Widely distributed and migratory stocks","pelagic","her-noss",2008,"SSB",6820000,4959500,1.37513862284504,1.00377817180113,0.972963232341009
2015,"Widely distributed and migratory stocks","pelagic","her-noss",2009,"SSB",7829000,4959500,1.57858655106362,1.14123070786129,1.07404496538878
2015,"Widely distributed and migratory stocks","pelagic","her-noss",2010,"SSB",7408000,4959500,1.49369896158887,1.08423460984086,1.21218635092767
2015,"Widely distributed and migratory stocks","pelagic","her-noss",2011,"SSB",6392000,4959500,1.28883960076621,1.04677161224125,1.42320579052608
2015,"Widely distributed and migratory stocks","pelagic","her-noss",2012,"SSB",5634000,4959500,1.13600161306583,0.943010889925331,1.51690644513692
2015,"Widely distributed and migratory stocks","pelagic","her-noss",2013,"SSB",5e+06,4959500,1.00816614578082,0.900520706004552,1.57992189493102
2015,"Widely distributed and migratory stocks","pelagic","her-noss",2014,"SSB",4455000,4959500,0.898276035890715,0.920292752206409,1.68061831440292
2015,"Widely distributed and migratory stocks","pelagic","her-noss",2015,"SSB",3946000,4959500,0.795644722250227,0.804411369480119,1.90793485062179
2015,"The Baltic Sea","pelagic","her-riga",1977,"SSB",54522,79038.5128205128,0.689815610825232,1.0299816356606,1.0299816356606
2015,"The Baltic Sea","pelagic","her-riga",1978,"SSB",49355,79038.5128205128,0.624442417231197,0.89440699558237,0.89440699558237
2015,"The Baltic Sea","pelagic","her-riga",1979,"SSB",46737,79038.5128205128,0.591319324367024,0.769093484253327,0.769093484253327
2015,"The Baltic Sea","pelagic","her-riga",1980,"SSB",46710,79038.5128205128,0.59097771874925,0.890787688754824,0.890787688754824
2015,"The Baltic Sea","pelagic","her-riga",1981,"SSB",47219,79038.5128205128,0.597417617247288,0.802581330416102,0.802581330416102
2015,"The Baltic Sea","pelagic","her-riga",1982,"SSB",42753,79038.5128205128,0.540913517655463,0.8742932039351,0.8742932039351
2015,"The Baltic Sea","pelagic","her-riga",1983,"SSB",50845,79038.5128205128,0.643293986508362,0.910099434444717,0.910099434444717
2015,"The Baltic Sea","pelagic","her-riga",1984,"SSB",39899,79038.5128205128,0.504804538650745,0.932919149078886,0.932919149078886
2015,"The Baltic Sea","pelagic","her-riga",1985,"SSB",51895,79038.5128205128,0.656578649421801,0.997434944069264,0.997434944069264
2015,"The Baltic Sea","pelagic","her-riga",1986,"SSB",64155,79038.5128205128,0.811692904011092,1.07193851059317,1.07193851059317
2015,"The Baltic Sea","pelagic","her-riga",1987,"SSB",51373,79038.5128205128,0.649974274144834,1.01520097143591,1.01520097143591
2015,"The Baltic Sea","pelagic","her-riga",1988,"SSB",96200,79038.5128205128,1.21712816406932,1.09305321644258,1.09305321644258
2015,"The Baltic Sea","pelagic","her-riga",1989,"SSB",62881,79038.5128205128,0.79557417967612,0.972446983007169,0.972446983007169
2015,"The Baltic Sea","pelagic","her-riga",1990,"SSB",76630,79038.5128205128,0.969527351482659,1.05168066596015,1.05168066596015
2015,"The Baltic Sea","pelagic","her-riga",1991,"SSB",86130,79038.5128205128,1.08972192069948,1.29370176270709,1.29370176270709
2015,"The Baltic Sea","pelagic","her-riga",1992,"SSB",104434,79038.5128205128,1.32130522543051,1.36050646896722,1.36050646896722
2015,"The Baltic Sea","pelagic","her-riga",1993,"SSB",118460,79038.5128205128,1.49876301783421,1.34170002173029,1.34170002173029
2015,"The Baltic Sea","pelagic","her-riga",1994,"SSB",122244,79038.5128205128,1.54663841256226,1.28792724926131,1.28414963807677
2015,"The Baltic Sea","pelagic","her-riga",1995,"SSB",113805,79038.5128205128,1.43986767891797,1.14293979801073,1.1575470506602
2015,"The Baltic Sea","pelagic","her-riga",1996,"SSB",102933,79038.5128205128,1.30231448349425,1.1199202810816,1.15495740327857
2015,"The Baltic Sea","pelagic","her-riga",1997,"SSB",100901,79038.5128205128,1.27660549774177,1.07302417541095,1.12211354550183
2015,"The Baltic Sea","pelagic","her-riga",1998,"SSB",79436,79038.5128205128,1.00502903161133,0.891108626906246,0.920475620153658
2015,"The Baltic Sea","pelagic","her-riga",1999,"SSB",81516,79038.5128205128,1.03134531623986,0.873793292156472,0.88209424993805
2015,"The Baltic Sea","pelagic","her-riga",2000,"SSB",81505,79038.5128205128,1.03120614358077,0.865075301078159,0.915609069603397
2015,"The Baltic Sea","pelagic","her-riga",2001,"SSB",77540,79038.5128205128,0.981040726007639,0.861783984665364,0.905790026752692
2015,"The Baltic Sea","pelagic","her-riga",2002,"SSB",99111,79038.5128205128,1.25395831048934,0.919005283032264,0.857278980231324
2015,"The Baltic Sea","pelagic","her-riga",2003,"SSB",84773,79038.5128205128,1.07255307539135,0.835604806176219,0.77047733954012
2015,"The Baltic Sea","pelagic","her-riga",2004,"SSB",90379,79038.5128205128,1.1434805232892,0.90386089298326,0.828132886269584
2015,"The Baltic Sea","pelagic","her-riga",2005,"SSB",71574,79038.5128205128,0.905558536539473,0.938001306547473,0.901720469736935
2015,"The Baltic Sea","pelagic","her-riga",2006,"SSB",68967,79038.5128205128,0.872574616334393,0.902625117173103,0.91154772345137
2015,"The Baltic Sea","pelagic","her-riga",2007,"SSB",88226,79038.5128205128,1.11624063828669,0.886622204675115,0.899388555004546
2015,"The Baltic Sea","pelagic","her-riga",2008,"SSB",85910,79038.5128205128,1.08693846751762,0.864313334079246,0.834189746131166
2015,"The Baltic Sea","pelagic","her-riga",2009,"SSB",100413,79038.5128205128,1.270431292502,0.964771965725203,0.874580832173711
2015,"The Baltic Sea","pelagic","her-riga",2010,"SSB",93128,79038.5128205128,1.17826103600257,1.00975518684405,0.91775281358876
2015,"The Baltic Sea","pelagic","her-riga",2011,"SSB",92260,79038.5128205128,1.16727904799413,0.965685162800387,0.954686192326464
2015,"The Baltic Sea","pelagic","her-riga",2012,"SSB",76022,79038.5128205128,0.961834899052782,0.985112679113165,1.04656263592652
2015,"The Baltic Sea","pelagic","her-riga",2013,"SSB",87909,79038.5128205128,1.11222993529282,1.1048411666637,1.15000561391537
2015,"The Baltic Sea","pelagic","her-riga",2014,"SSB",103405,79038.5128205128,1.30828625577534,1.14477425952339,1.25239432762271
2015,"The Baltic Sea","pelagic","her-riga",2015,"SSB",90347,79038.5128205128,1.14307565737184,1.08897847994923,1.34963202823411
2015,"Iceland and East Greenland","pelagic","her-vasu",1987,"SSB",383848,427568,0.897747258915541,0.939187253487555,0.879918133034015
2015,"Iceland and East Greenland","pelagic","her-vasu",1988,"SSB",423358,427568,0.990153612992553,0.962042162715119,0.909246064870603
2015,"Iceland and East Greenland","pelagic","her-vasu",1989,"SSB",385594,427568,0.901830819892976,0.964577301787215,0.948151535398389
2015,"Iceland and East Greenland","pelagic","her-vasu",1990,"SSB",349988,427568,0.81855517718819,0.543530128507012,0.855195738881398
2015,"Iceland and East Greenland","pelagic","her-vasu",1991,"SSB",309942,427568,0.724895221344909,0.747694029553,0.831514648681543
2015,"Iceland and East Greenland","pelagic","her-vasu",1992,"SSB",343679,427568,0.803799629532612,0.956421175276182,0.793917694175539
2015,"Iceland and East Greenland","pelagic","her-vasu",1993,"SSB",424510,427568,0.992847921266325,1.07896324251617,0.762474126418663
2015,"Iceland and East Greenland","pelagic","her-vasu",1994,"SSB",442078,427568,1.03393612244134,1.05397822087234,0.763443099053527
2015,"Iceland and East Greenland","pelagic","her-vasu",1995,"SSB",407931,427568,0.954072802454814,0.967350025257192,0.733917804035619
2015,"Iceland and East Greenland","pelagic","her-vasu",1996,"SSB",309423,427568,0.723681379336152,1.33079380382217,0.801244964338752
2015,"Iceland and East Greenland","pelagic","her-vasu",1997,"SSB",271316,427568,0.634556374658534,0.819265945264523,0.688385760839399
2015,"Iceland and East Greenland","pelagic","her-vasu",1998,"SSB",301551,427568,0.705270272798713,0.927002524548533,0.742490432107136
2015,"Iceland and East Greenland","pelagic","her-vasu",1999,"SSB",293870,427568,0.68730587883097,0.927359634689038,0.727671962098183
2015,"Iceland and East Greenland","pelagic","her-vasu",2000,"SSB",313052,427568,0.732168918160386,1.12490316293581,0.747847135228535
2015,"Iceland and East Greenland","pelagic","her-vasu",2001,"SSB",281347,427568,0.65801697040003,0.854344510946213,0.672807025607895
2015,"Iceland and East Greenland","pelagic","her-vasu",2002,"SSB",314323,427568,0.735141544736744,0.922092132878247,0.768750194283294
2015,"Iceland and East Greenland","pelagic","her-vasu",2003,"SSB",421209,427568,0.985127511881151,0.971203246064889,0.869118984237242
2015,"Iceland and East Greenland","pelagic","her-vasu",2004,"SSB",542168,427568,1.26802754181791,1.25857993485166,1.02147250341233
2015,"Iceland and East Greenland","pelagic","her-vasu",2005,"SSB",609830,427568,1.42627605433522,1.41592088827697,1.10898056147069
2015,"Iceland and East Greenland","pelagic","her-vasu",2006,"SSB",730112,427568,1.70759271039928,1.32076171141848,1.0810758194385
2015,"Iceland and East Greenland","pelagic","her-vasu",2007,"SSB",702111,427568,1.64210371215807,1.29969134620335,1.11195680180479
2015,"Iceland and East Greenland","pelagic","her-vasu",2008,"SSB",756953,427568,1.7703686898926,1.35915418150843,1.17358799375633
2015,"Iceland and East Greenland","pelagic","her-vasu",2009,"SSB",641662,427568,1.50072503087228,1.13327410753559,1.09660931810768
2015,"Iceland and East Greenland","pelagic","her-vasu",2010,"SSB",452964,427568,1.05939640010478,1.0083376901767,1.07771917720112
2015,"Iceland and East Greenland","pelagic","her-vasu",2011,"SSB",393458,427568,0.920223215956292,0.939918511493007,1.11353442772229
2015,"Iceland and East Greenland","pelagic","her-vasu",2012,"SSB",442475,427568,1.03486462971972,1.00541111210855,1.21845474101254
2015,"Iceland and East Greenland","pelagic","her-vasu",2013,"SSB",398835,427568,0.932798993376492,0.95321088054639,1.31314638707257
2015,"Iceland and East Greenland","pelagic","her-vasu",2014,"SSB",409912,427568,0.958705983609625,0.974336269396786,1.35473135771289
2015,"Iceland and East Greenland","pelagic","her-vasu",2015,"SSB",341973,427568,0.799809620925794,0.936914970114566,1.46998098770866
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",1978,"SSB",78348,74771.3421052632,1.04783460874223,1.04783460874223,1.04783460874223
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",1979,"SSB",98288,74771.3421052632,1.31451432102998,1.31451432102998,1.31451432102998
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",1980,"SSB",100026,74771.3421052632,1.33775852062657,1.33775852062657,1.33442345292126
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",1981,"SSB",85396,74771.3421052632,1.14209532149068,1.0160075516342,1.0788112884892
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",1982,"SSB",69192,74771.3421052632,0.925381276460057,0.770963108329896,0.913310471748758
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",1983,"SSB",67545,74771.3421052632,0.903354120685838,0.681037029480483,0.878121525770207
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",1984,"SSB",81486,74771.3421052632,1.08980255945231,0.718937848071065,0.897544266561035
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",1985,"SSB",78178,74771.3421052632,1.04556101039274,0.757040515847332,1.02561871141708
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",1986,"SSB",59039,74771.3421052632,0.789593958563494,0.708942767925063,1.04710519733675
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",1987,"SSB",45471,74771.3421052632,0.608134062057972,0.622898295486384,1.06095793699788
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",1988,"SSB",48394,74771.3421052632,0.647226579561336,0.599496107738061,0.98361663842044
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",1989,"SSB",46630,74771.3421052632,0.623634653158348,0.578449632323759,0.965721910348128
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",1990,"SSB",43215,74771.3421052632,0.577962074549389,0.52788619291408,0.904683740742636
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",1991,"SSB",42817,74771.3421052632,0.572639179589985,0.558870453166571,0.892761750781259
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",1992,"SSB",42780,74771.3421052632,0.572144337596272,0.632015912603435,0.858053632542496
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",1993,"SSB",41317,74771.3421052632,0.552578017682682,0.627984986357941,0.818973783437682
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",1994,"SSB",32095,74771.3421052632,0.429241994276586,0.573527273975786,0.741997065127589
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",1995,"SSB",31143,74771.3421052632,0.416509843519418,0.546757433209799,0.680877641670797
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",1996,"SSB",36259,74771.3421052632,0.484931779731258,0.563343927938135,0.68442580377438
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",1997,"SSB",30892,74771.3421052632,0.413152942426929,0.579316776959603,0.711922488837256
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",1998,"SSB",25087,74771.3421052632,0.335516245845668,0.686539874780259,0.769150511651382
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",1999,"SSB",28356,74771.3421052632,0.379236204695649,0.77151885776441,0.818629982218759
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",2000,"SSB",31192,74771.3421052632,0.417165174808389,0.742113729327483,0.759163318041858
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",2001,"SSB",36645,74771.3421052632,0.490094185395404,0.803128038038412,0.721471001262681
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",2002,"SSB",37233,74771.3421052632,0.497958160863066,0.878183598043484,0.743671669176489
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",2003,"SSB",36863,74771.3421052632,0.493009740925932,1.07916814071105,0.870121098367582
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",2004,"SSB",41090,74771.3421052632,0.549542095180711,1.09532928656623,0.947971353899842
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",2005,"SSB",39033,74771.3421052632,0.52203155515183,1.03735807329646,0.95022585637525
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",2006,"SSB",31772,74771.3421052632,0.424922157412547,1.04563887114136,0.955603809047139
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",2007,"SSB",38250,74771.3421052632,0.511559628636218,0.980844497796901,0.941010866730312
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",2008,"SSB",46257,74771.3421052632,0.618646110897399,0.942148292880887,0.972963232341009
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",2009,"SSB",72260,74771.3421052632,0.96641303961446,1.00685922291628,1.07404496538878
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",2010,"SSB",133658,74771.3421052632,1.78755651880417,1.34013809201448,1.21218635092767
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",2011,"SSB",211670,74771.3421052632,2.83089742727917,1.79963996881091,1.42320579052608
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",2012,"SSB",218747,74771.3421052632,2.92554598915782,2.09080200034852,1.51690644513692
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",2013,"SSB",202374,74771.3421052632,2.70657171988564,2.25932308385748,1.57992189493102
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",2014,"SSB",203296,74771.3421052632,2.71890264740467,2.44094387659942,1.68061831440292
2015,"Widely distributed and migratory stocks","demersal","hke-nrtn",2015,"SSB",249017,74771.3421052632,3.33038023644719,3.5632200723343,1.90793485062179
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",1982,"SSB",41104,17695.3529411765,2.32286974646052,2.32286974646052,1.84785669988212
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",1983,"SSB",45802,17695.3529411765,2.58836317943229,2.58836317943229,1.8184893470351
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",1984,"SSB",43052,17695.3529411765,2.43295514608355,2.43295514608355,1.57097900332992
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",1985,"SSB",43147,17695.3529411765,2.4383237872356,2.4383237872356,1.61465074343647
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",1986,"SSB",40031,17695.3529411765,2.26223235744845,2.26223235744845,1.44869765830799
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",1987,"SSB",36773,17695.3529411765,2.07811622193929,2.07811622193929,1.18929888176057
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",1988,"SSB",27035,17695.3529411765,1.52780224784839,1.52780224784839,1.13481244674407
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",1989,"SSB",19905,17695.3529411765,1.12487160138421,1.12487160138421,1.03633790527346
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",1990,"SSB",16287,17695.3529411765,0.920411141509403,0.920411141509403,1.07182074349936
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",1991,"SSB",16462,17695.3529411765,0.930300743631595,0.930300743631595,0.919055933656688
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",1992,"SSB",15527,17695.3529411765,0.877462012293025,0.877462012293025,1.07305475707771
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",1993,"SSB",12775,17695.3529411765,0.721940954920035,0.721940954920035,1.08061071710661
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",1994,"SSB",8908,17695.3529411765,0.50340900402565,0.50340900402565,0.957974685980733
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",1995,"SSB",7104,17695.3529411765,0.401461334148879,0.401461334148879,0.884534323328297
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",1996,"SSB",8552,17695.3529411765,0.483290727708504,0.483290727708504,0.864898352386981
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",1997,"SSB",6557,17695.3529411765,0.370549263515513,0.370549263515513,0.841897354052747
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",1998,"SSB",5812,17695.3529411765,0.328447814481037,0.328447814481037,0.952318499516161
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",1999,"SSB",7545,17695.3529411765,0.426383131496804,0.426383131496804,0.86393376432359
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",2000,"SSB",8823,17695.3529411765,0.498605482994871,0.498605482994871,0.90239740269241
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",2001,"SSB",8973,17695.3529411765,0.507082284813893,0.507082284813893,0.872226112203202
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",2002,"SSB",9379,17695.3529411765,0.530026161737379,0.530026161737379,0.773051995606492
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",2003,"SSB",9075,17695.3529411765,0.512846510050827,0.512846510050827,0.759851846567688
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",2004,"SSB",8962,17695.3529411765,0.506460652680498,0.506460652680498,0.786332358506271
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",2005,"SSB",9286,17695.3529411765,0.524770544609585,0.524770544609585,0.800804789899391
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",2006,"SSB",10802,17695.3529411765,0.610442754993833,0.610442754993833,0.85302711760205
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",2007,"SSB",12786,17695.3529411765,0.72256258705343,0.72256258705343,0.852939644448543
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",2008,"SSB",12695,17695.3529411765,0.71741999394989,0.71741999394989,0.813826274171895
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",2009,"SSB",13830,17695.3529411765,0.781561127713823,0.781561127713823,0.785265175635386
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",2010,"SSB",12940,17695.3529411765,0.73126543692096,0.73126543692096,0.859125671544779
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",2011,"SSB",15229,17695.3529411765,0.860621432679234,0.860621432679234,1.06191779899144
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",2012,"SSB",14756,17695.3529411765,0.833891250943252,0.833891250943252,1.03269590971272
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",2013,"SSB",14036,17695.3529411765,0.793202602211947,0.793202602211947,0.948909565546086
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",2014,"SSB",18836,17695.3529411765,1.06446026042065,1.06446026042065,1.05288076840002
2015,"Bay of Biscay and Iberian waters","demersal","hke-soth",2015,"SSB",18856,17695.3529411765,1.06559050066318,1.06559050066318,1.20102205437929
2015,"Bay of Biscay and Iberian waters","pelagic","hom-soth",1992,"SSB",327162,388670.583333333,0.84174623454695,1.27752511690213,1.07305475707771
2015,"Bay of Biscay and Iberian waters","pelagic","hom-soth",1993,"SSB",342392,388670.583333333,0.880931088387403,1.39749815268264,1.08061071710661
2015,"Bay of Biscay and Iberian waters","pelagic","hom-soth",1994,"SSB",347936,388670.583333333,0.895195095589731,1.19147690143005,0.957974685980733
2015,"Bay of Biscay and Iberian waters","pelagic","hom-soth",1995,"SSB",349352,388670.583333333,0.898838283576473,1.16060371803795,0.884534323328297
2015,"Bay of Biscay and Iberian waters","pelagic","hom-soth",1996,"SSB",346204,388670.583333333,0.89073887977544,0.988993402855018,0.864898352386981
2015,"Bay of Biscay and Iberian waters","pelagic","hom-soth",1997,"SSB",353268,388670.583333333,0.908913653743198,0.932241658452606,0.841897354052747
2015,"Bay of Biscay and Iberian waters","pelagic","hom-soth",1998,"SSB",387220,388670.583333333,0.996267833493102,1.16992677017017,0.952318499516161
2015,"Bay of Biscay and Iberian waters","pelagic","hom-soth",1999,"SSB",409916,388670.583333333,1.05466175619585,1.01588950019163,0.86393376432359
2015,"Bay of Biscay and Iberian waters","pelagic","hom-soth",2000,"SSB",415136,388670.583333333,1.06809215258766,1.10265845022741,0.90239740269241
2015,"Bay of Biscay and Iberian waters","pelagic","hom-soth",2001,"SSB",413614,388670.583333333,1.06417624007648,1.19326173570984,0.872226112203202
2015,"Bay of Biscay and Iberian waters","pelagic","hom-soth",2002,"SSB",414862,388670.583333333,1.06738718542073,0.942049709981637,0.773051995606492
2015,"Bay of Biscay and Iberian waters","pelagic","hom-soth",2003,"SSB",410370,388670.583333333,1.05582984047974,0.82862700440325,0.759851846567688
2015,"Bay of Biscay and Iberian waters","pelagic","hom-soth",2004,"SSB",403718,388670.583333333,1.03871509013524,0.821736030248799,0.786332358506271
2015,"Bay of Biscay and Iberian waters","pelagic","hom-soth",2005,"SSB",401088,388670.583333333,1.0319484344819,0.769214007626493,0.800804789899391
2015,"Bay of Biscay and Iberian waters","pelagic","hom-soth",2006,"SSB",410776,388670.583333333,1.05687442686577,0.845427863343901,0.85302711760205
2015,"Bay of Biscay and Iberian waters","pelagic","hom-soth",2007,"SSB",417138,388670.583333333,1.07324304407739,0.872441117408156,0.852939644448543
2015,"Bay of Biscay and Iberian waters","pelagic","hom-soth",2008,"SSB",396562,388670.583333333,1.02030361186326,0.731773646108393,0.813826274171895
